,Unnamed: 0,Date,Permit Number,Status,Permit Type,County,State
6486,6060.0,2014-05-20,B201402906,Final,Residential Pools and Spas,maricopa,AZ
6487,6061.0,2014-05-20,B201402901,Final,Residential Pools and Spas,maricopa,AZ
6488,6062.0,2014-05-20,B201402898,Final,Residential Pools and Spas,maricopa,AZ
6489,6063.0,2014-05-20,B201402891,Final,Residential Pools and Spas,maricopa,AZ
6490,6064.0,2014-05-19,B201402877,Final,Residential Pools and Spas,maricopa,AZ
6491,6065.0,2014-05-19,B201402876,Final,Residential Pools and Spas,maricopa,AZ
6492,6066.0,2014-05-19,B201402867,Final,Residential Pools and Spas,maricopa,AZ
6493,6067.0,2014-05-16,B201402851,Final,Residential Pools and Spas,maricopa,AZ
6494,6068.0,2014-05-16,B201402844,Issued,Residential Pools and Spas,maricopa,AZ
6495,6069.0,2014-05-16,B201402843,Final,Residential Pools and Spas,maricopa,AZ
6496,6070.0,2014-05-16,B201402833,Final,Residential Pools and Spas,maricopa,AZ
6497,6071.0,2014-05-16,B201402831,Final,Residential Pools and Spas,maricopa,AZ
6498,6072.0,2014-05-16,B201402830,Final,Residential Pools and Spas,maricopa,AZ
6499,6073.0,2014-05-16,B201402829,Final,Residential Pools and Spas,maricopa,AZ
6500,6074.0,2014-05-16,B201402828,Final,Residential Pools and Spas,maricopa,AZ
6501,6075.0,2014-05-15,B201402822,Reissued,Residential Pools and Spas,maricopa,AZ
6502,6076.0,2014-05-15,B201402813,Final,Residential Pools and Spas,maricopa,AZ
6503,6077.0,2014-05-13,B201402780,Final,Residential Pools and Spas,maricopa,AZ
6504,6078.0,2014-05-13,B201402778,Final,Residential Pools and Spas,maricopa,AZ
6505,6079.0,2014-05-13,B201402777,Final,Residential Pools and Spas,maricopa,AZ
6506,6080.0,2014-05-13,B201402774,Final,Residential Pools and Spas,maricopa,AZ
6507,6081.0,2014-05-13,B201402773,Final,Residential Pools and Spas,maricopa,AZ
6508,6082.0,2014-05-13,B201402769,Final,Residential Pools and Spas,maricopa,AZ
6509,6083.0,2014-05-13,B201402764,Final,Residential Pools and Spas,maricopa,AZ
6510,6084.0,2014-05-12,B201402737,Final,Residential Pools and Spas,maricopa,AZ
6511,6085.0,2014-05-09,B201402723,Terminate,Residential Pools and Spas,maricopa,AZ
6512,6086.0,2014-05-08,B201402703,Final,Residential Pools and Spas,maricopa,AZ
6513,6087.0,2014-05-08,B201402694,Final,Residential Pools and Spas,maricopa,AZ
6514,6088.0,2014-05-07,B201402688,Final,Residential Pools and Spas,maricopa,AZ
6515,6089.0,2014-05-07,B201402670,Reissued,Residential Pools and Spas,maricopa,AZ
6516,6090.0,2014-05-07,B201402668,Reissued,Residential Pools and Spas,maricopa,AZ
6517,6091.0,2014-05-06,B201402657,Final,Residential Pools and Spas,maricopa,AZ
6518,6092.0,2014-05-06,B201402654,Final,Residential Pools and Spas,maricopa,AZ
6519,6093.0,2014-05-06,B201402651,Final,Residential Pools and Spas,maricopa,AZ
6520,6094.0,2014-05-06,B201402645,Final,Residential Pools and Spas,maricopa,AZ
6521,6095.0,2014-05-05,B201402620,Final,Residential Pools and Spas,maricopa,AZ
6522,6096.0,2014-05-02,B201402588,Final,Residential Pools and Spas,maricopa,AZ
6523,6097.0,2014-05-02,B201402587,Final,Residential Pools and Spas,maricopa,AZ
6524,6098.0,2014-05-02,B201402574,Final,Residential Pools and Spas,maricopa,AZ
6525,6099.0,2014-05-02,B201402571,Final,Residential Pools and Spas,maricopa,AZ
6526,6100.0,2014-05-02,B201402568,Final,Residential Pools and Spas,maricopa,AZ
6527,6101.0,2014-05-01,B201402560,Final,Residential Pools and Spas,maricopa,AZ
6528,6102.0,2014-05-01,B201402559,Issued,Residential Pools and Spas,maricopa,AZ
6529,6103.0,2014-05-01,B201402557,Final,Residential Pools and Spas,maricopa,AZ
6530,6104.0,2014-05-01,B201402551,Final,Residential Pools and Spas,maricopa,AZ
6531,6105.0,2014-05-01,B201402550,Final,Residential Pools and Spas,maricopa,AZ
6532,6106.0,2014-05-01,B201402538,Final,Residential Pools and Spas,maricopa,AZ
6533,6107.0,2014-04-30,B201402529,Final,Residential Pools and Spas,maricopa,AZ
6534,6108.0,2014-04-29,B201402501,Final,Residential Pools and Spas,maricopa,AZ
6535,6109.0,2014-04-29,B201402494,Final,Residential Pools and Spas,maricopa,AZ
6536,6110.0,2014-04-29,B201402492,Final,Residential Pools and Spas,maricopa,AZ
6537,6111.0,2014-04-29,B201402488,Final,Residential Pools and Spas,maricopa,AZ
6538,6112.0,2014-04-29,B201402486,Final,Residential Pools and Spas,maricopa,AZ
6539,6113.0,2014-04-29,B201402479,Final,Residential Pools and Spas,maricopa,AZ
6540,6114.0,2014-04-29,B201402468,Final,Residential Pools and Spas,maricopa,AZ
6541,6115.0,2014-04-28,B201402465,Final,Residential Pools and Spas,maricopa,AZ
6542,6116.0,2014-04-25,B201402427,Terminate,Residential Pools and Spas,maricopa,AZ
6543,6117.0,2014-04-25,B201402426,Final,Residential Pools and Spas,maricopa,AZ
6544,6118.0,2014-04-25,B201402424,Final,Residential Pools and Spas,maricopa,AZ
6545,6119.0,2014-04-25,B201402422,Final,Residential Pools and Spas,maricopa,AZ
6546,6120.0,2014-04-24,B201402418,Final,Residential Pools and Spas,maricopa,AZ
6547,6121.0,2014-04-24,B201402404,Final,Residential Pools and Spas,maricopa,AZ
6548,6122.0,2014-04-24,B201402403,Final,Residential Pools and Spas,maricopa,AZ
6549,6123.0,2014-04-24,B201402397,Terminate,Residential Pools and Spas,maricopa,AZ
6550,6124.0,2014-04-24,B201402389,Final,Residential Pools and Spas,maricopa,AZ
6551,6125.0,2014-04-23,B201402365,Final,Residential Pools and Spas,maricopa,AZ
6552,6126.0,2014-04-23,B201402363,Final,Residential Pools and Spas,maricopa,AZ
6553,6127.0,2014-04-23,B201402360,Final,Residential Pools and Spas,maricopa,AZ
6554,6128.0,2014-04-23,B201402354,Final,Residential Pools and Spas,maricopa,AZ
6555,6129.0,2014-04-23,B201402353,Final,Residential Pools and Spas,maricopa,AZ
6556,6130.0,2014-04-22,B201402341,Terminate,Residential Pools and Spas,maricopa,AZ
6557,6131.0,2014-04-21,B201402307,Final,Residential Pools and Spas,maricopa,AZ
6558,6132.0,2014-04-21,B201402300,Reissued,Residential Pools and Spas,maricopa,AZ
6559,6133.0,2014-04-17,B201402268,Final,Residential Pools and Spas,maricopa,AZ
6560,6134.0,2014-04-17,B201402248,Final,Residential Pools and Spas,maricopa,AZ
6561,6135.0,2014-04-17,B201402243,Final,Residential Pools and Spas,maricopa,AZ
6562,6136.0,2014-04-16,B201402231,Applied,Residential Pools and Spas,maricopa,AZ
6563,6137.0,2014-04-16,B201402212,Final,Residential Pools and Spas,maricopa,AZ
6564,6138.0,2014-04-16,B201402198,Final,Residential Pools and Spas,maricopa,AZ
6565,6139.0,2014-04-15,B201402167,Final,Residential Pools and Spas,maricopa,AZ
6566,6140.0,2014-04-15,B201402166,Final,Residential Pools and Spas,maricopa,AZ
6567,6141.0,2014-04-14,B201402151,Approved,Residential Pools and Spas,maricopa,AZ
6568,6142.0,2014-04-11,B201402117,Final,Residential Pools and Spas,maricopa,AZ
6569,6143.0,2014-04-11,B201402116,Final,Residential Pools and Spas,maricopa,AZ
6570,6144.0,2014-04-11,B201402112,Final,Residential Pools and Spas,maricopa,AZ
6571,6145.0,2014-04-10,B201402078,QC OTC,Residential Pools and Spas,maricopa,AZ
6572,6146.0,2014-04-10,B201402073,Terminate,Residential Pools and Spas,maricopa,AZ
6573,6147.0,2014-04-09,B201402070,Final,Residential Pools and Spas,maricopa,AZ
6574,6148.0,2014-04-09,B201402062,Final,Residential Pools and Spas,maricopa,AZ
6575,6149.0,2014-04-09,B201402049,Final,Residential Pools and Spas,maricopa,AZ
6576,6150.0,2014-04-09,B201402045,Terminate,Residential Pools and Spas,maricopa,AZ
6577,6151.0,2014-04-09,B201402044,Final,Residential Pools and Spas,maricopa,AZ
6578,6152.0,2014-04-09,B201402043,Final,Residential Pools and Spas,maricopa,AZ
6579,6153.0,2014-04-09,B201402042,Final,Residential Pools and Spas,maricopa,AZ
6580,6154.0,2014-04-09,B201402040,Final,Residential Pools and Spas,maricopa,AZ
6581,6155.0,2014-04-07,B201401991,Final,Residential Pools and Spas,maricopa,AZ
6582,6156.0,2014-04-04,B201401966,Final,Residential Pools and Spas,maricopa,AZ
6583,6157.0,2014-04-04,B201401956,Terminate,Residential Pools and Spas,maricopa,AZ
6584,6158.0,2014-04-04,B201401954,Final,Residential Pools and Spas,maricopa,AZ
6585,6159.0,2014-04-04,B201401953,Final,Residential Pools and Spas,maricopa,AZ
6586,6160.0,2014-04-04,B201401952,Final,Residential Pools and Spas,maricopa,AZ
6587,6161.0,2014-04-04,B201401950,Final,Residential Pools and Spas,maricopa,AZ
6588,6162.0,2014-04-02,B201401900,Final,Residential Pools and Spas,maricopa,AZ
6589,6163.0,2014-04-02,B201401892,Final,Residential Pools and Spas,maricopa,AZ
6590,6164.0,2014-04-02,B201401890,Final,Residential Pools and Spas,maricopa,AZ
6591,6165.0,2014-04-02,B201401889,Final,Residential Pools and Spas,maricopa,AZ
6592,6166.0,2014-04-01,B201401878,Final,Residential Pools and Spas,maricopa,AZ
6593,6167.0,2014-04-01,B201401874,Final,Residential Pools and Spas,maricopa,AZ
6594,6168.0,2014-04-01,B201401867,Final,Residential Pools and Spas,maricopa,AZ
6595,6169.0,2014-04-01,B201401860,Final,Residential Pools and Spas,maricopa,AZ
6596,6170.0,2014-04-01,B201401855,Final,Residential Pools and Spas,maricopa,AZ
6597,6171.0,2014-03-31,B201401830,Issued,Residential Pools and Spas,maricopa,AZ
6598,6172.0,2014-03-31,B201401827,Final,Residential Pools and Spas,maricopa,AZ
6599,6173.0,2014-03-31,B201401825,Reissued,Residential Pools and Spas,maricopa,AZ
6600,6174.0,2014-03-31,B201401823,Final,Residential Pools and Spas,maricopa,AZ
6601,6175.0,2014-03-31,B201401812,Final,Residential Pools and Spas,maricopa,AZ
6602,6176.0,2014-03-31,B201401811,Final,Residential Pools and Spas,maricopa,AZ
6603,6177.0,2014-03-28,B201401781,Final,Residential Pools and Spas,maricopa,AZ
6604,6178.0,2014-03-28,B201401778,Final,Residential Pools and Spas,maricopa,AZ
6605,6179.0,2014-03-28,B201401772,Final,Residential Pools and Spas,maricopa,AZ
6606,6180.0,2014-03-27,B201401758,Final,Residential Pools and Spas,maricopa,AZ
6607,6181.0,2014-03-27,B201401738,Final,Residential Pools and Spas,maricopa,AZ
6608,6182.0,2014-03-26,B201401716,Final,Residential Pools and Spas,maricopa,AZ
6609,6183.0,2014-03-26,B201401714,Terminate,Residential Pools and Spas,maricopa,AZ
6610,6184.0,2014-03-26,B201401713,Final,Residential Pools and Spas,maricopa,AZ
6611,6185.0,2014-03-26,B201401709,Final,Residential Pools and Spas,maricopa,AZ
6612,6186.0,2014-03-26,B201401704,Final,Residential Pools and Spas,maricopa,AZ
6613,6187.0,2014-03-26,B201401699,Final,Residential Pools and Spas,maricopa,AZ
6614,6188.0,2014-03-25,B201401681,Applied,Residential Pools and Spas,maricopa,AZ
6615,6189.0,2014-03-25,B201401668,Final,Residential Pools and Spas,maricopa,AZ
6616,6190.0,2014-03-24,B201401652,Final,Residential Pools and Spas,maricopa,AZ
6617,6191.0,2014-03-24,B201401645,Final,Residential Pools and Spas,maricopa,AZ
6618,6192.0,2014-03-24,B201401643,Issued,Residential Pools and Spas,maricopa,AZ
6619,6193.0,2014-03-24,B201401633,Final,Residential Pools and Spas,maricopa,AZ
6620,6194.0,2014-03-24,B201401630,Final,Residential Pools and Spas,maricopa,AZ
6621,6195.0,2014-03-21,B201401618,Final,Residential Pools and Spas,maricopa,AZ
6622,6196.0,2014-03-21,B201401611,Final,Residential Pools and Spas,maricopa,AZ
6623,6197.0,2014-03-21,B201401608,Final,Residential Pools and Spas,maricopa,AZ
6624,6198.0,2014-03-21,B201401607,Final,Residential Pools and Spas,maricopa,AZ
6625,6199.0,2014-03-21,B201401603,Final,Residential Pools and Spas,maricopa,AZ
6626,6200.0,2014-03-21,B201401601,Final,Residential Pools and Spas,maricopa,AZ
6627,6201.0,2014-03-20,B201401580,Final,Residential Pools and Spas,maricopa,AZ
6628,6202.0,2014-03-20,B201401579,Final,Residential Pools and Spas,maricopa,AZ
6629,6203.0,2014-03-20,B201401577,Final,Residential Pools and Spas,maricopa,AZ
6630,6204.0,2014-03-20,B201401575,Reissued,Residential Pools and Spas,maricopa,AZ
6631,6205.0,2014-03-19,B201401556,Final,Residential Pools and Spas,maricopa,AZ
6632,6206.0,2014-03-19,B201401553,Final,Residential Pools and Spas,maricopa,AZ
6633,6207.0,2014-03-19,B201401546,Final,Residential Pools and Spas,maricopa,AZ
6634,6208.0,2014-03-19,B201401544,Final,Residential Pools and Spas,maricopa,AZ
6635,6209.0,2014-03-18,B201401534,Final,Residential Pools and Spas,maricopa,AZ
6636,6210.0,2014-03-18,B201401529,Final,Residential Pools and Spas,maricopa,AZ
6637,6211.0,2014-03-18,B201401528,Final,Residential Pools and Spas,maricopa,AZ
6638,6212.0,2014-03-18,B201401526,Final,Residential Pools and Spas,maricopa,AZ
6639,6213.0,2014-03-18,B201401524,Final,Residential Pools and Spas,maricopa,AZ
6640,6214.0,2014-03-18,B201401523,Final,Residential Pools and Spas,maricopa,AZ
6641,6215.0,2014-03-18,B201401522,Final,Residential Pools and Spas,maricopa,AZ
6642,6216.0,2014-03-18,B201401513,Terminate,Residential Pools and Spas,maricopa,AZ
6643,6217.0,2014-03-17,B201401490,Final,Residential Pools and Spas,maricopa,AZ
6644,6218.0,2014-03-14,B201401454,Final,Residential Pools and Spas,maricopa,AZ
6645,6219.0,2014-03-14,B201401452,Terminate,Residential Pools and Spas,maricopa,AZ
6646,6220.0,2014-03-13,B201401435,Final,Residential Pools and Spas,maricopa,AZ
6647,6221.0,2014-03-13,B201401430,Final,Residential Pools and Spas,maricopa,AZ
6648,6222.0,2014-03-13,B201401414,Final,Residential Pools and Spas,maricopa,AZ
6649,6223.0,2014-03-12,B201401410,Final,Residential Pools and Spas,maricopa,AZ
6650,6224.0,2014-03-12,B201401399,Final,Residential Pools and Spas,maricopa,AZ
6651,6225.0,2014-03-12,B201401397,Final,Residential Pools and Spas,maricopa,AZ
6652,6226.0,2014-03-12,B201401395,Final,Residential Pools and Spas,maricopa,AZ
6653,6227.0,2014-03-11,B201401378,Final,Residential Pools and Spas,maricopa,AZ
6654,6228.0,2014-03-11,B201401377,Issued,Residential Pools and Spas,maricopa,AZ
6655,6229.0,2014-03-10,B201401359,Final,Residential Pools and Spas,maricopa,AZ
6656,6230.0,2014-03-10,B201401354,Final,Residential Pools and Spas,maricopa,AZ
6657,6231.0,2014-03-10,B201401353,Final,Residential Pools and Spas,maricopa,AZ
6658,6232.0,2014-03-10,B201401336,Final,Residential Pools and Spas,maricopa,AZ
6659,6233.0,2014-03-10,B201401333,Final,Residential Pools and Spas,maricopa,AZ
6660,6234.0,2014-03-10,B201401331,Final,Residential Pools and Spas,maricopa,AZ
6661,6235.0,2014-03-10,B201401326,Final,Residential Pools and Spas,maricopa,AZ
6662,6236.0,2014-03-07,B201401317,Final,Residential Pools and Spas,maricopa,AZ
6663,6237.0,2014-03-07,B201401307,Final,Residential Pools and Spas,maricopa,AZ
6664,6238.0,2014-03-07,B201401303,Final,Residential Pools and Spas,maricopa,AZ
6665,6239.0,2014-03-07,B201401294,Final,Residential Pools and Spas,maricopa,AZ
6666,6240.0,2014-03-06,B201401290,Final,Residential Pools and Spas,maricopa,AZ
6667,6241.0,2014-03-06,B201401272,Final,Residential Pools and Spas,maricopa,AZ
6668,6242.0,2014-03-06,B201401262,Issued,Residential Pools and Spas,maricopa,AZ
6669,6243.0,2014-03-05,B201401255,Final,Residential Pools and Spas,maricopa,AZ
6670,6244.0,2014-03-05,B201401253,Final,Residential Pools and Spas,maricopa,AZ
6671,6245.0,2014-03-05,B201401244,Final,Residential Pools and Spas,maricopa,AZ
6672,6246.0,2014-03-05,B201401240,Final,Residential Pools and Spas,maricopa,AZ
6673,6247.0,2014-03-05,B201401239,Final,Residential Pools and Spas,maricopa,AZ
6674,6248.0,2014-03-05,B201401238,Final,Residential Pools and Spas,maricopa,AZ
6675,6249.0,2014-03-05,B201401237,Final,Residential Pools and Spas,maricopa,AZ
6676,6250.0,2014-03-04,B201401220,Reissued,Residential Pools and Spas,maricopa,AZ
6677,6251.0,2014-03-03,B201401203,Final,Residential Pools and Spas,maricopa,AZ
6678,6252.0,2014-03-03,B201401201,Final,Residential Pools and Spas,maricopa,AZ
6679,6253.0,2014-02-28,B201401184,Final,Residential Pools and Spas,maricopa,AZ
6680,6254.0,2014-02-28,B201401164,Final,Residential Pools and Spas,maricopa,AZ
6681,6255.0,2014-02-28,B201401158,Final,Residential Pools and Spas,maricopa,AZ
6682,6256.0,2014-02-27,B201401140,Final,Residential Pools and Spas,maricopa,AZ
6683,6257.0,2014-02-26,B201401107,Final,Residential Pools and Spas,maricopa,AZ
6684,6258.0,2014-02-26,B201401102,Terminate,Residential Pools and Spas,maricopa,AZ
6685,6259.0,2014-02-26,B201401084,Final,Residential Pools and Spas,maricopa,AZ
6686,6260.0,2014-02-24,B201401048,Final,Residential Pools and Spas,maricopa,AZ
6687,6261.0,2014-02-24,B201401036,Terminate,Residential Pools and Spas,maricopa,AZ
6688,6262.0,2014-02-24,B201401035,Final,Residential Pools and Spas,maricopa,AZ
6689,6263.0,2014-02-20,B201400973,Final,Residential Pools and Spas,maricopa,AZ
6690,6264.0,2014-02-20,B201400968,Final,Residential Pools and Spas,maricopa,AZ
6691,6265.0,2014-02-20,B201400967,Final,Residential Pools and Spas,maricopa,AZ
6692,6266.0,2014-02-19,B201400935,Final,Residential Pools and Spas,maricopa,AZ
6693,6267.0,2014-02-19,B201400933,Final,Residential Pools and Spas,maricopa,AZ
6694,6268.0,2014-02-19,B201400926,Final,Residential Pools and Spas,maricopa,AZ
6695,6269.0,2014-02-18,B201400918,Final,Residential Pools and Spas,maricopa,AZ
6696,6270.0,2014-02-18,B201400915,Final,Residential Pools and Spas,maricopa,AZ
6697,6271.0,2014-02-18,B201400900,Final,Residential Pools and Spas,maricopa,AZ
6698,6272.0,2014-02-18,B201400893,Final,Residential Pools and Spas,maricopa,AZ
6699,6273.0,2014-02-14,B201400875,Final,Residential Pools and Spas,maricopa,AZ
6700,6274.0,2014-02-14,B201400867,Final,Residential Pools and Spas,maricopa,AZ
6701,6275.0,2014-02-14,B201400865,Final,Residential Pools and Spas,maricopa,AZ
6702,6276.0,2014-02-13,B201400851,Final,Residential Pools and Spas,maricopa,AZ
6703,6277.0,2014-02-13,B201400849,Final,Residential Pools and Spas,maricopa,AZ
6704,6278.0,2014-02-13,B201400848,Final,Residential Pools and Spas,maricopa,AZ
6705,6279.0,2014-02-13,B201400847,Final,Residential Pools and Spas,maricopa,AZ
6706,6280.0,2014-02-13,B201400846,Final,Residential Pools and Spas,maricopa,AZ
6707,6281.0,2014-02-13,B201400845,Final,Residential Pools and Spas,maricopa,AZ
6708,6282.0,2014-02-12,B201400812,Final,Residential Pools and Spas,maricopa,AZ
6709,6283.0,2014-02-12,B201400804,Final,Residential Pools and Spas,maricopa,AZ
6710,6284.0,2014-02-12,B201400803,Final,Residential Pools and Spas,maricopa,AZ
6711,6285.0,2014-02-12,B201400790,Final,Residential Pools and Spas,maricopa,AZ
6712,6286.0,2014-02-12,B201400787,Final,Residential Pools and Spas,maricopa,AZ
6713,6287.0,2014-02-10,B201400763,Issued,Residential Pools and Spas,maricopa,AZ
6714,6288.0,2014-02-10,B201400754,Final,Residential Pools and Spas,maricopa,AZ
6715,6289.0,2014-02-10,B201400740,Final,Residential Pools and Spas,maricopa,AZ
6716,6290.0,2014-02-10,B201400739,Final,Residential Pools and Spas,maricopa,AZ
6717,6291.0,2014-02-07,B201400712,Terminate,Residential Pools and Spas,maricopa,AZ
6718,6292.0,2014-02-07,B201400697,Final,Residential Pools and Spas,maricopa,AZ
6719,6293.0,2014-02-07,B201400696,Final,Residential Pools and Spas,maricopa,AZ
6720,6294.0,2014-02-06,B201400660,Final,Residential Pools and Spas,maricopa,AZ
6721,6295.0,2014-02-05,B201400650,Final,Residential Pools and Spas,maricopa,AZ
6722,6296.0,2014-02-05,B201400646,QC OTC,Residential Pools and Spas,maricopa,AZ
6723,6297.0,2014-02-05,B201400644,Final,Residential Pools and Spas,maricopa,AZ
6724,6298.0,2014-02-04,B201400633,Final,Residential Pools and Spas,maricopa,AZ
6725,6299.0,2014-02-04,B201400629,Final,Residential Pools and Spas,maricopa,AZ
6726,6300.0,2014-02-04,B201400628,Final,Residential Pools and Spas,maricopa,AZ
6727,6301.0,2014-02-03,B201400611,Final,Residential Pools and Spas,maricopa,AZ
6728,6302.0,2014-02-03,B201400599,Final,Residential Pools and Spas,maricopa,AZ
6729,6303.0,2014-02-03,B201400594,Final,Residential Pools and Spas,maricopa,AZ
6730,6304.0,2014-01-31,B201400574,Final,Residential Pools and Spas,maricopa,AZ
6731,6305.0,2014-01-30,B201400560,Terminate,Residential Pools and Spas,maricopa,AZ
6732,6306.0,2014-01-29,B201400525,Final,Residential Pools and Spas,maricopa,AZ
6733,6307.0,2014-01-28,B201400508,Final,Residential Pools and Spas,maricopa,AZ
6734,6308.0,2014-01-27,B201400477,Final,Residential Pools and Spas,maricopa,AZ
6735,6309.0,2014-01-27,B201400473,Final,Residential Pools and Spas,maricopa,AZ
6736,6310.0,2014-01-27,B201400472,Final,Residential Pools and Spas,maricopa,AZ
6737,6311.0,2014-01-23,B201400432,Final,Residential Pools and Spas,maricopa,AZ
6738,6312.0,2014-01-23,B201400424,Final,Residential Pools and Spas,maricopa,AZ
6739,6313.0,2014-01-22,B201400406,Final,Residential Pools and Spas,maricopa,AZ
6740,6314.0,2014-01-22,B201400405,Final,Residential Pools and Spas,maricopa,AZ
6741,6315.0,2014-01-21,B201400388,Expired,Residential Pools and Spas,maricopa,AZ
6742,6316.0,2014-01-21,B201400368,Final,Residential Pools and Spas,maricopa,AZ
6743,6317.0,2014-01-21,B201400366,Final,Residential Pools and Spas,maricopa,AZ
6744,6318.0,2014-01-21,B201400352,Final,Residential Pools and Spas,maricopa,AZ
6745,6319.0,2014-01-17,B201400338,Final,Residential Pools and Spas,maricopa,AZ
6746,6320.0,2014-01-17,B201400328,Final,Residential Pools and Spas,maricopa,AZ
6747,6321.0,2014-01-17,B201400326,Final,Residential Pools and Spas,maricopa,AZ
6748,6322.0,2014-01-16,B201400290,Final,Residential Pools and Spas,maricopa,AZ
6749,6323.0,2014-01-15,B201400267,Final,Residential Pools and Spas,maricopa,AZ
6750,6324.0,2014-01-15,B201400265,Final,Residential Pools and Spas,maricopa,AZ
6751,6325.0,2014-01-15,B201400264,Final,Residential Pools and Spas,maricopa,AZ
6752,6326.0,2014-01-15,B201400263,Final,Residential Pools and Spas,maricopa,AZ
6753,6327.0,2014-01-13,B201400220,Final,Residential Pools and Spas,maricopa,AZ
6754,6328.0,2014-01-10,B201400171,Final,Residential Pools and Spas,maricopa,AZ
6755,6329.0,2014-01-10,B201400167,Final,Residential Pools and Spas,maricopa,AZ
6756,6330.0,2014-01-09,B201400149,Final,Residential Pools and Spas,maricopa,AZ
6757,6331.0,2014-01-09,B201400138,Final,Residential Pools and Spas,maricopa,AZ
6758,6332.0,2014-01-08,B201400105,Final,Residential Pools and Spas,maricopa,AZ
6759,6333.0,2014-01-08,B201400102,Final,Residential Pools and Spas,maricopa,AZ
6760,6334.0,2014-01-08,B201400100,Final,Residential Pools and Spas,maricopa,AZ
6761,6335.0,2014-01-08,B201400099,Final,Residential Pools and Spas,maricopa,AZ
6762,6336.0,2014-01-07,B201400093,Final,Residential Pools and Spas,maricopa,AZ
6763,6337.0,2014-01-06,B201400049,Final,Residential Pools and Spas,maricopa,AZ
6764,6338.0,2014-01-06,B201400048,Final,Residential Pools and Spas,maricopa,AZ
6765,6339.0,2014-01-06,B201400047,Final,Residential Pools and Spas,maricopa,AZ
6766,6340.0,2014-01-02,B201400017,Final,Residential Pools and Spas,maricopa,AZ
6767,6341.0,2014-01-02,B201400012,Reissued,Residential Pools and Spas,maricopa,AZ
6768,6342.0,2013-12-30,B201307606,Final,Residential Pools and Spas,maricopa,AZ
6769,6343.0,2013-12-30,B201307602,Final,Residential Pools and Spas,maricopa,AZ
6770,6344.0,2013-12-26,B201307564,Final,Residential Pools and Spas,maricopa,AZ
6771,6345.0,2013-12-26,B201307563,Final,Residential Pools and Spas,maricopa,AZ
6772,6346.0,2013-12-24,B201307543,Issued,Residential Pools and Spas,maricopa,AZ
6773,6347.0,2013-12-23,B201307537,Final,Residential Pools and Spas,maricopa,AZ
6774,6348.0,2013-12-20,B201307493,Final,Residential Pools and Spas,maricopa,AZ
6775,6349.0,2013-12-20,B201307489,Final,Residential Pools and Spas,maricopa,AZ
6776,6350.0,2013-12-17,B201307426,Final,Residential Pools and Spas,maricopa,AZ
6777,6351.0,2013-12-17,B201307424,Final,Residential Pools and Spas,maricopa,AZ
6778,6352.0,2013-12-16,B201307395,Final,Residential Pools and Spas,maricopa,AZ
6779,6353.0,2013-12-16,B201307384,Final,Residential Pools and Spas,maricopa,AZ
6780,6354.0,2013-12-16,B201307377,Final,Residential Pools and Spas,maricopa,AZ
6781,6355.0,2013-12-16,B201307372,Terminate,Residential Pools and Spas,maricopa,AZ
6782,6356.0,2013-12-16,B201307370,Terminate,Residential Pools and Spas,maricopa,AZ
6783,6357.0,2013-12-16,B201307369,Terminate,Residential Pools and Spas,maricopa,AZ
6784,6358.0,2013-12-13,B201307335,Final,Residential Pools and Spas,maricopa,AZ
6785,6359.0,2013-12-12,B201307329,Final,Residential Pools and Spas,maricopa,AZ
6786,6360.0,2013-12-12,B201307310,Final,Residential Pools and Spas,maricopa,AZ
6787,6361.0,2013-12-11,B201307282,Terminate,Residential Pools and Spas,maricopa,AZ
6788,6362.0,2013-12-10,B201307272,Final,Residential Pools and Spas,maricopa,AZ
6789,6363.0,2013-12-10,B201307257,Final,Residential Pools and Spas,maricopa,AZ
6790,6364.0,2013-12-10,B201307256,Final,Residential Pools and Spas,maricopa,AZ
6791,6365.0,2013-12-10,B201307255,Final,Residential Pools and Spas,maricopa,AZ
6792,6366.0,2013-12-10,B201307252,Issued,Residential Pools and Spas,maricopa,AZ
6793,6367.0,2013-12-10,B201307241,Final,Residential Pools and Spas,maricopa,AZ
6794,6368.0,2013-12-06,B201307192,Final,Residential Pools and Spas,maricopa,AZ
6795,6369.0,2013-12-06,B201307178,Terminate,Residential Pools and Spas,maricopa,AZ
6796,6370.0,2013-12-06,B201307177,Final,Residential Pools and Spas,maricopa,AZ
6797,6371.0,2013-12-06,B201307176,Final,Residential Pools and Spas,maricopa,AZ
6798,6372.0,2013-12-05,B201307136,Final,Residential Pools and Spas,maricopa,AZ
6799,6373.0,2013-12-04,B201307113,Final,Residential Pools and Spas,maricopa,AZ
6800,6374.0,2013-11-27,B201307033,Final,Residential Pools and Spas,maricopa,AZ
6801,6375.0,2013-11-25,B201306991,Issued,Residential Pools and Spas,maricopa,AZ
6802,6376.0,2013-11-25,B201306979,Final,Residential Pools and Spas,maricopa,AZ
6803,6377.0,2013-11-25,B201306971,Final,Residential Pools and Spas,maricopa,AZ
6804,6378.0,2013-11-22,B201306948,Final,Residential Pools and Spas,maricopa,AZ
6805,6379.0,2013-11-22,B201306946,Final,Residential Pools and Spas,maricopa,AZ
6806,6380.0,2013-11-22,B201306943,Issued,Residential Pools and Spas,maricopa,AZ
6807,6381.0,2013-11-22,B201306933,QC OTC,Residential Pools and Spas,maricopa,AZ
6808,6382.0,2013-11-22,B201306923,Final,Residential Pools and Spas,maricopa,AZ
